countrycode,input_adm_area_1,input_adm_area_2,input_adm_area_3,adm_area_1,adm_area_2,adm_area_3,gid
USA,Ohio,Ottawa,,Ohio,Ottawa,,USA.36.63_1
USA,Ohio,Paulding,,Ohio,Paulding,,USA.36.64_1
USA,Ohio,Perry,,Ohio,Perry,,USA.36.65_1
USA,Ohio,Pickaway,,Ohio,Pickaway,,USA.36.66_1
USA,Ohio,Pike,,Ohio,Pike,,USA.36.67_1
USA,Ohio,Portage,,Ohio,Portage,,USA.36.68_1
USA,Ohio,Preble,,Ohio,Preble,,USA.36.69_1
USA,Ohio,Putnam,,Ohio,Putnam,,USA.36.70_1
USA,Ohio,Richland,,Ohio,Richland,,USA.36.71_1
USA,Ohio,Ross,,Ohio,Ross,,USA.36.72_1
USA,Ohio,Sandusky,,Ohio,Sandusky,,USA.36.73_1
USA,Ohio,Scioto,,Ohio,Scioto,,USA.36.74_1
USA,Ohio,Seneca,,Ohio,Seneca,,USA.36.75_1
USA,Ohio,Shelby,,Ohio,Shelby,,USA.36.76_1
USA,Ohio,Stark,,Ohio,Stark,,USA.36.77_1
USA,Ohio,Summit,,Ohio,Summit,,USA.36.78_1
USA,Ohio,Trumbull,,Ohio,Trumbull,,USA.36.79_1
USA,Ohio,Tuscarawas,,Ohio,Tuscarawas,,USA.36.80_1
USA,Ohio,Union,,Ohio,Union,,USA.36.81_1
USA,Ohio,Van Wert,,Ohio,Van Wert,,USA.36.82_1
USA,Ohio,Vinton,,Ohio,Vinton,,USA.36.83_1
USA,Ohio,Warren,,Ohio,Warren,,USA.36.84_1
USA,Ohio,Washington,,Ohio,Washington,,USA.36.85_1
USA,Ohio,Wayne,,Ohio,Wayne,,USA.36.86_1
USA,Ohio,Williams,,Ohio,Williams,,USA.36.87_1
USA,Ohio,Wood,,Ohio,Wood,,USA.36.88_1
USA,Ohio,Wyandot,,Ohio,Wyandot,,USA.36.89_1
USA,Oklahoma,Adair,,Oklahoma,Adair,,USA.37.1_1
USA,Oklahoma,Alfalfa,,Oklahoma,Alfalfa,,USA.37.2_1
USA,Oklahoma,Atoka,,Oklahoma,Atoka,,USA.37.3_1
USA,Oklahoma,Beaver,,Oklahoma,Beaver,,USA.37.4_1
USA,Oklahoma,Beckham,,Oklahoma,Beckham,,USA.37.5_1
USA,Oklahoma,Blaine,,Oklahoma,Blaine,,USA.37.6_1
USA,Oklahoma,Bryan,,Oklahoma,Bryan,,USA.37.7_1
USA,Oklahoma,Caddo,,Oklahoma,Caddo,,USA.37.8_1
USA,Oklahoma,Canadian,,Oklahoma,Canadian,,USA.37.9_1
USA,Oklahoma,Carter,,Oklahoma,Carter,,USA.37.10_1
USA,Oklahoma,Cherokee,,Oklahoma,Cherokee,,USA.37.11_1
USA,Oklahoma,Choctaw,,Oklahoma,Choctaw,,USA.37.12_1
USA,Oklahoma,Cimarron,,Oklahoma,Cimarron,,USA.37.13_1
USA,Oklahoma,Cleveland,,Oklahoma,Cleveland,,USA.37.14_1
USA,Oklahoma,Coal,,Oklahoma,Coal,,USA.37.15_1
USA,Oklahoma,Comanche,,Oklahoma,Comanche,,USA.37.16_1
USA,Oklahoma,Cotton,,Oklahoma,Cotton,,USA.37.17_1
USA,Oklahoma,Craig,,Oklahoma,Craig,,USA.37.18_1
USA,Oklahoma,Creek,,Oklahoma,Creek,,USA.37.19_1
USA,Oklahoma,Custer,,Oklahoma,Custer,,USA.37.20_1
USA,Oklahoma,Delaware,,Oklahoma,Delaware,,USA.37.21_1
USA,Oklahoma,Dewey,,Oklahoma,Dewey,,USA.37.22_1
USA,Oklahoma,Garfield,,Oklahoma,Garfield,,USA.37.24_1
USA,Oklahoma,Garvin,,Oklahoma,Garvin,,USA.37.25_1
USA,Oklahoma,Grady,,Oklahoma,Grady,,USA.37.26_1
USA,Oklahoma,Grant,,Oklahoma,Grant,,USA.37.27_1
USA,Oklahoma,Greer,,Oklahoma,Greer,,USA.37.28_1
USA,Oklahoma,Harper,,Oklahoma,Harper,,USA.37.30_1
USA,Oklahoma,Haskell,,Oklahoma,Haskell,,USA.37.31_1
USA,Oklahoma,Jackson,,Oklahoma,Jackson,,USA.37.33_1
USA,Oklahoma,Jefferson,,Oklahoma,Jefferson,,USA.37.34_1
USA,Oklahoma,Johnston,,Oklahoma,Johnston,,USA.37.35_1
USA,Oklahoma,Kay,,Oklahoma,Kay,,USA.37.36_1
USA,Oklahoma,Kingfisher,,Oklahoma,Kingfisher,,USA.37.37_1
USA,Oklahoma,Kiowa,,Oklahoma,Kiowa,,USA.37.38_1
USA,Oklahoma,Latimer,,Oklahoma,Latimer,,USA.37.39_1
USA,Oklahoma,Le Flore,,Oklahoma,Le Flore,,USA.37.40_1
USA,Oklahoma,Lincoln,,Oklahoma,Lincoln,,USA.37.41_1
USA,Oklahoma,Logan,,Oklahoma,Logan,,USA.37.42_1
USA,Oklahoma,Love,,Oklahoma,Love,,USA.37.43_1
USA,Oklahoma,Major,,Oklahoma,Major,,USA.37.44_1
USA,Oklahoma,Marshall,,Oklahoma,Marshall,,USA.37.45_1
USA,Oklahoma,Mayes,,Oklahoma,Mayes,,USA.37.46_1
USA,Oklahoma,McClain,,Oklahoma,McClain,,USA.37.47_1
USA,Oklahoma,McCurtain,,Oklahoma,McCurtain,,USA.37.48_1
USA,Oklahoma,McIntosh,,Oklahoma,McIntosh,,USA.37.49_1
USA,Oklahoma,Murray,,Oklahoma,Murray,,USA.37.50_1
USA,Oklahoma,Muskogee,,Oklahoma,Muskogee,,USA.37.51_1
USA,Oklahoma,Noble,,Oklahoma,Noble,,USA.37.52_1
USA,Oklahoma,Nowata,,Oklahoma,Nowata,,USA.37.53_1
USA,Oklahoma,Okfuskee,,Oklahoma,Okfuskee,,USA.37.54_1
USA,Oklahoma,Oklahoma,,Oklahoma,Oklahoma,,USA.37.55_1
USA,Oklahoma,Okmulgee,,Oklahoma,Okmulgee,,USA.37.56_1
USA,Oklahoma,Osage,,Oklahoma,Osage,,USA.37.57_1
USA,Oklahoma,Ottawa,,Oklahoma,Ottawa,,USA.37.58_1
USA,Oklahoma,Pawnee,,Oklahoma,Pawnee,,USA.37.59_1
USA,Oklahoma,Payne,,Oklahoma,Payne,,USA.37.60_1
USA,Oklahoma,Pittsburg,,Oklahoma,Pittsburg,,USA.37.61_1
USA,Oklahoma,Pontotoc,,Oklahoma,Pontotoc,,USA.37.62_1
USA,Oklahoma,Pottawatomie,,Oklahoma,Pottawatomie,,USA.37.63_1
USA,Oklahoma,Pushmataha,,Oklahoma,Pushmataha,,USA.37.64_1
USA,Oklahoma,Rogers,,Oklahoma,Rogers,,USA.37.66_1
USA,Oklahoma,Seminole,,Oklahoma,Seminole,,USA.37.67_1
USA,Oklahoma,Sequoyah,,Oklahoma,Sequoyah,,USA.37.68_1
USA,Oklahoma,Stephens,,Oklahoma,Stephens,,USA.37.69_1
USA,Oklahoma,Texas,,Oklahoma,Texas,,USA.37.70_1
USA,Oklahoma,Tillman,,Oklahoma,Tillman,,USA.37.71_1
USA,Oklahoma,Tulsa,,Oklahoma,Tulsa,,USA.37.72_1
USA,Oklahoma,Wagoner,,Oklahoma,Wagoner,,USA.37.73_1
USA,Oklahoma,Washington,,Oklahoma,Washington,,USA.37.74_1
USA,Oklahoma,Washita,,Oklahoma,Washita,,USA.37.75_1
USA,Oklahoma,Woods,,Oklahoma,Woods,,USA.37.76_1
USA,Oklahoma,Woodward,,Oklahoma,Woodward,,USA.37.77_1
USA,Oregon,Baker,,Oregon,Baker,,USA.38.1_1
USA,Oregon,Benton,,Oregon,Benton,,USA.38.2_1
USA,Oregon,Clackamas,,Oregon,Clackamas,,USA.38.3_1
USA,Oregon,Clatsop,,Oregon,Clatsop,,USA.38.4_1
USA,Oregon,Columbia,,Oregon,Columbia,,USA.38.5_1
USA,Oregon,Coos,,Oregon,Coos,,USA.38.6_1
USA,Oregon,Crook,,Oregon,Crook,,USA.38.7_1
USA,Oregon,Curry,,Oregon,Curry,,USA.38.8_1
USA,Oregon,Deschutes,,Oregon,Deschutes,,USA.38.9_1
USA,Oregon,Douglas,,Oregon,Douglas,,USA.38.10_1
USA,Oregon,Grant,,Oregon,Grant,,USA.38.12_1
USA,Oregon,Harney,,Oregon,Harney,,USA.38.13_1
USA,Oregon,Hood River,,Oregon,Hood River,,USA.38.14_1
USA,Oregon,Jackson,,Oregon,Jackson,,USA.38.15_1
USA,Oregon,Jefferson,,Oregon,Jefferson,,USA.38.16_1
USA,Oregon,Josephine,,Oregon,Josephine,,USA.38.17_1
USA,Oregon,Klamath,,Oregon,Klamath,,USA.38.18_1
USA,Oregon,Lane,,Oregon,Lane,,USA.38.20_1
USA,Oregon,Lincoln,,Oregon,Lincoln,,USA.38.21_1
USA,Oregon,Linn,,Oregon,Linn,,USA.38.22_1
USA,Oregon,Malheur,,Oregon,Malheur,,USA.38.23_1
USA,Oregon,Marion,,Oregon,Marion,,USA.38.24_1
USA,Oregon,Morrow,,Oregon,Morrow,,USA.38.25_1
USA,Oregon,Multnomah,,Oregon,Multnomah,,USA.38.26_1
USA,Oregon,Polk,,Oregon,Polk,,USA.38.27_1
USA,Oregon,Sherman,,Oregon,Sherman,,USA.38.28_1
USA,Oregon,Tillamook,,Oregon,Tillamook,,USA.38.29_1
USA,Oregon,Umatilla,,Oregon,Umatilla,,USA.38.30_1
USA,Oregon,Union,,Oregon,Union,,USA.38.31_1
USA,Oregon,Wallowa,,Oregon,Wallowa,,USA.38.32_1
USA,Oregon,Wasco,,Oregon,Wasco,,USA.38.33_1
USA,Oregon,Washington,,Oregon,Washington,,USA.38.34_1
USA,Oregon,Yamhill,,Oregon,Yamhill,,USA.38.36_1
USA,Pennsylvania,Adams,,Pennsylvania,Adams,,USA.39.1_1
USA,Pennsylvania,Allegheny,,Pennsylvania,Allegheny,,USA.39.2_1
USA,Pennsylvania,Armstrong,,Pennsylvania,Armstrong,,USA.39.3_1
USA,Pennsylvania,Beaver,,Pennsylvania,Beaver,,USA.39.4_1
USA,Pennsylvania,Bedford,,Pennsylvania,Bedford,,USA.39.5_1
USA,Pennsylvania,Berks,,Pennsylvania,Berks,,USA.39.6_1
USA,Pennsylvania,Blair,,Pennsylvania,Blair,,USA.39.7_1
USA,Pennsylvania,Bradford,,Pennsylvania,Bradford,,USA.39.8_1
USA,Pennsylvania,Bucks,,Pennsylvania,Bucks,,USA.39.9_1
USA,Pennsylvania,Butler,,Pennsylvania,Butler,,USA.39.10_1
USA,Pennsylvania,Cambria,,Pennsylvania,Cambria,,USA.39.11_1
USA,Pennsylvania,Cameron,,Pennsylvania,Cameron,,USA.39.12_1
USA,Pennsylvania,Carbon,,Pennsylvania,Carbon,,USA.39.13_1
USA,Pennsylvania,Centre,,Pennsylvania,Centre,,USA.39.14_1
USA,Pennsylvania,Chester,,Pennsylvania,Chester,,USA.39.15_1
USA,Pennsylvania,Clarion,,Pennsylvania,Clarion,,USA.39.16_1
USA,Pennsylvania,Clearfield,,Pennsylvania,Clearfield,,USA.39.17_1
USA,Pennsylvania,Clinton,,Pennsylvania,Clinton,,USA.39.18_1
USA,Pennsylvania,Columbia,,Pennsylvania,Columbia,,USA.39.19_1
USA,Pennsylvania,Crawford,,Pennsylvania,Crawford,,USA.39.20_1
USA,Pennsylvania,Cumberland,,Pennsylvania,Cumberland,,USA.39.21_1
USA,Pennsylvania,Dauphin,,Pennsylvania,Dauphin,,USA.39.22_1
USA,Pennsylvania,Delaware,,Pennsylvania,Delaware,,USA.39.23_1
USA,Pennsylvania,Elk,,Pennsylvania,Elk,,USA.39.24_1
USA,Pennsylvania,Erie,,Pennsylvania,Erie,,USA.39.25_1
USA,Pennsylvania,Fayette,,Pennsylvania,Fayette,,USA.39.26_1
USA,Pennsylvania,Forest,,Pennsylvania,Forest,,USA.39.27_1
USA,Pennsylvania,Franklin,,Pennsylvania,Franklin,,USA.39.28_1
USA,Pennsylvania,Fulton,,Pennsylvania,Fulton,,USA.39.29_1
USA,Pennsylvania,Greene,,Pennsylvania,Greene,,USA.39.30_1
USA,Pennsylvania,Huntingdon,,Pennsylvania,Huntingdon,,USA.39.31_1
USA,Pennsylvania,Indiana,,Pennsylvania,Indiana,,USA.39.32_1
USA,Pennsylvania,Jefferson,,Pennsylvania,Jefferson,,USA.39.33_1
USA,Pennsylvania,Juniata,,Pennsylvania,Juniata,,USA.39.34_1
USA,Pennsylvania,Lackawanna,,Pennsylvania,Lackawanna,,USA.39.35_1
USA,Pennsylvania,Lancaster,,Pennsylvania,Lancaster,,USA.39.36_1
USA,Pennsylvania,Lawrence,,Pennsylvania,Lawrence,,USA.39.37_1
USA,Pennsylvania,Lebanon,,Pennsylvania,Lebanon,,USA.39.38_1
USA,Pennsylvania,Lehigh,,Pennsylvania,Lehigh,,USA.39.39_1
USA,Pennsylvania,Luzerne,,Pennsylvania,Luzerne,,USA.39.40_1
USA,Pennsylvania,Lycoming,,Pennsylvania,Lycoming,,USA.39.41_1
USA,Pennsylvania,McKean,,Pennsylvania,Mc Kean,,USA.39.42_1
USA,Pennsylvania,Mercer,,Pennsylvania,Mercer,,USA.39.43_1
USA,Pennsylvania,Mifflin,,Pennsylvania,Mifflin,,USA.39.44_1
USA,Pennsylvania,Monroe,,Pennsylvania,Monroe,,USA.39.45_1
USA,Pennsylvania,Montgomery,,Pennsylvania,Montgomery,,USA.39.46_1
USA,Pennsylvania,Montour,,Pennsylvania,Montour,,USA.39.47_1
USA,Pennsylvania,Northampton,,Pennsylvania,Northampton,,USA.39.48_1
USA,Pennsylvania,Northumberland,,Pennsylvania,Northumberland,,USA.39.49_1
USA,Pennsylvania,Perry,,Pennsylvania,Perry,,USA.39.50_1
USA,Pennsylvania,Philadelphia,,Pennsylvania,Philadelphia,,USA.39.51_1
USA,Pennsylvania,Pike,,Pennsylvania,Pike,,USA.39.52_1
USA,Pennsylvania,Potter,,Pennsylvania,Potter,,USA.39.53_1
USA,Pennsylvania,Schuylkill,,Pennsylvania,Schuylkill,,USA.39.54_1
USA,Pennsylvania,Snyder,,Pennsylvania,Snyder,,USA.39.55_1
USA,Pennsylvania,Somerset,,Pennsylvania,Somerset,,USA.39.56_1
USA,Pennsylvania,Sullivan,,Pennsylvania,Sullivan,,USA.39.57_1
USA,Pennsylvania,Susquehanna,,Pennsylvania,Susquehanna,,USA.39.58_1
USA,Pennsylvania,Tioga,,Pennsylvania,Tioga,,USA.39.59_1
USA,Pennsylvania,Union,,Pennsylvania,Union,,USA.39.60_1
USA,Pennsylvania,Venango,,Pennsylvania,Venango,,USA.39.61_1
USA,Pennsylvania,Warren,,Pennsylvania,Warren,,USA.39.62_1
USA,Pennsylvania,Washington,,Pennsylvania,Washington,,USA.39.63_1
USA,Pennsylvania,Wayne,,Pennsylvania,Wayne,,USA.39.64_1
USA,Pennsylvania,Westmoreland,,Pennsylvania,Westmoreland,,USA.39.65_1
USA,Pennsylvania,Wyoming,,Pennsylvania,Wyoming,,USA.39.66_1
USA,Pennsylvania,York,,Pennsylvania,York,,USA.39.67_1
USA,Rhode Island,Bristol,,Rhode Island,Bristol,,USA.40.1_1
USA,Rhode Island,Kent,,Rhode Island,Kent,,USA.40.2_1
USA,Rhode Island,Newport,,Rhode Island,Newport,,USA.40.3_1
USA,Rhode Island,Providence,,Rhode Island,Providence,,USA.40.4_1
USA,Rhode Island,Washington,,Rhode Island,Washington,,USA.40.5_1
USA,South Carolina,Abbeville,,South Carolina,Abbeville,,USA.41.1_1
USA,South Carolina,Aiken,,South Carolina,Aiken,,USA.41.2_1
USA,South Carolina,Allendale,,South Carolina,Allendale,,USA.41.3_1
USA,South Carolina,Anderson,,South Carolina,Anderson,,USA.41.4_1
USA,South Carolina,Bamberg,,South Carolina,Bamberg,,USA.41.5_1
USA,South Carolina,Barnwell,,South Carolina,Barnwell,,USA.41.6_1
USA,South Carolina,Beaufort,,South Carolina,Beaufort,,USA.41.7_1
USA,South Carolina,Berkeley,,South Carolina,Berkeley,,USA.41.8_1
USA,South Carolina,Calhoun,,South Carolina,Calhoun,,USA.41.9_1
USA,South Carolina,Charleston,,South Carolina,Charleston,,USA.41.10_1
USA,South Carolina,Cherokee,,South Carolina,Cherokee,,USA.41.11_1
USA,South Carolina,Chester,,South Carolina,Chester,,USA.41.12_1
USA,South Carolina,Chesterfield,,South Carolina,Chesterfield,,USA.41.13_1
USA,South Carolina,Clarendon,,South Carolina,Clarendon,,USA.41.14_1
USA,South Carolina,Colleton,,South Carolina,Colleton,,USA.41.15_1
USA,South Carolina,Darlington,,South Carolina,Darlington,,USA.41.16_1
USA,South Carolina,Dillon,,South Carolina,Dillon,,USA.41.17_1
USA,South Carolina,Dorchester,,South Carolina,Dorchester,,USA.41.18_1
USA,South Carolina,Edgefield,,South Carolina,Edgefield,,USA.41.19_1
USA,South Carolina,Fairfield,,South Carolina,Fairfield,,USA.41.20_1
USA,South Carolina,Florence,,South Carolina,Florence,,USA.41.21_1
USA,South Carolina,Georgetown,,South Carolina,Georgetown,,USA.41.22_1
USA,South Carolina,Greenville,,South Carolina,Greenville,,USA.41.23_1
USA,South Carolina,Greenwood,,South Carolina,Greenwood,,USA.41.24_1
USA,South Carolina,Hampton,,South Carolina,Hampton,,USA.41.25_1
USA,South Carolina,Horry,,South Carolina,Horry,,USA.41.26_1
USA,South Carolina,Jasper,,South Carolina,Jasper,,USA.41.27_1
USA,South Carolina,Kershaw,,South Carolina,Kershaw,,USA.41.28_1
USA,South Carolina,Lancaster,,South Carolina,Lancaster,,USA.41.29_1
USA,South Carolina,Laurens,,South Carolina,Laurens,,USA.41.30_1
USA,South Carolina,Lee,,South Carolina,Lee,,USA.41.31_1
USA,South Carolina,Lexington,,South Carolina,Lexington,,USA.41.32_1
USA,South Carolina,Marion,,South Carolina,Marion,,USA.41.33_1
USA,South Carolina,Marlboro,,South Carolina,Marlboro,,USA.41.34_1
USA,South Carolina,McCormick,,South Carolina,McCormick,,USA.41.35_1
USA,South Carolina,Newberry,,South Carolina,Newberry,,USA.41.36_1
USA,South Carolina,Oconee,,South Carolina,Oconee,,USA.41.37_1
USA,South Carolina,Orangeburg,,South Carolina,Orangeburg,,USA.41.38_1
USA,South Carolina,Pickens,,South Carolina,Pickens,,USA.41.39_1
USA,South Carolina,Richland,,South Carolina,Richland,,USA.41.40_1
USA,South Carolina,Saluda,,South Carolina,Saluda,,USA.41.41_1
USA,South Carolina,Spartanburg,,South Carolina,Spartanburg,,USA.41.42_1
USA,South Carolina,Sumter,,South Carolina,Sumter,,USA.41.43_1
USA,South Carolina,Union,,South Carolina,Union,,USA.41.44_1
USA,South Carolina,Williamsburg,,South Carolina,Williamsburg,,USA.41.45_1
USA,South Carolina,York,,South Carolina,York,,USA.41.46_1
USA,South Dakota,Aurora,,South Dakota,Aurora,,USA.42.1_1
USA,South Dakota,Beadle,,South Dakota,Beadle,,USA.42.2_1
USA,South Dakota,Bon Homme,,South Dakota,Bon Homme,,USA.42.4_1
USA,South Dakota,Brookings,,South Dakota,Brookings,,USA.42.5_1
USA,South Dakota,Brown,,South Dakota,Brown,,USA.42.6_1
USA,South Dakota,Buffalo,,South Dakota,Buffalo,,USA.42.8_1
USA,South Dakota,Charles Mix,,South Dakota,Charles Mix,,USA.42.11_1
USA,South Dakota,Clark,,South Dakota,Clark,,USA.42.12_1
USA,South Dakota,Clay,,South Dakota,Clay,,USA.42.13_1
USA,South Dakota,Codington,,South Dakota,Codington,,USA.42.14_1
USA,South Dakota,Corson,,South Dakota,Corson,,USA.42.15_1
USA,South Dakota,Davison,,South Dakota,Davison,,USA.42.17_1
USA,South Dakota,Day,,South Dakota,Day,,USA.42.18_1
USA,South Dakota,Deuel,,South Dakota,Deuel,,USA.42.19_1
USA,South Dakota,Douglas,,South Dakota,Douglas,,USA.42.21_1
USA,South Dakota,Fall River,,South Dakota,Fall River,,USA.42.23_1
USA,South Dakota,Faulk,,South Dakota,Faulk,,USA.42.24_1
USA,South Dakota,Grant,,South Dakota,Grant,,USA.42.25_1
USA,South Dakota,Hamlin,,South Dakota,Hamlin,,USA.42.28_1
USA,South Dakota,Hand,,South Dakota,Hand,,USA.42.29_1
USA,South Dakota,Hughes,,South Dakota,Hughes,,USA.42.32_1
USA,South Dakota,Hutchinson,,South Dakota,Hutchinson,,USA.42.33_1
USA,South Dakota,Hyde,,South Dakota,Hyde,,USA.42.34_1
USA,South Dakota,Jerauld,,South Dakota,Jerauld,,USA.42.36_1
USA,South Dakota,Lake,,South Dakota,Lake,,USA.42.39_1
USA,South Dakota,Lawrence,,South Dakota,Lawrence,,USA.42.40_1
USA,South Dakota,Lincoln,,South Dakota,Lincoln,,USA.42.41_1
USA,South Dakota,Lyman,,South Dakota,Lyman,,USA.42.42_1
USA,South Dakota,Marshall,,South Dakota,Marshall,,USA.42.43_1
USA,South Dakota,McCook,,South Dakota,McCook,,USA.42.44_1
USA,South Dakota,McPherson,,South Dakota,McPherson,,USA.42.45_1
USA,South Dakota,Meade,,South Dakota,Meade,,USA.42.46_1
USA,South Dakota,Miner,,South Dakota,Miner,,USA.42.48_1
USA,South Dakota,Minnehaha,,South Dakota,Minnehaha,,USA.42.49_1
USA,South Dakota,Moody,,South Dakota,Moody,,USA.42.50_1
USA,South Dakota,Oglala Lakota,,South Dakota,Shannon,,USA.42.56_1
USA,South Dakota,Pennington,,South Dakota,Pennington,,USA.42.51_1
USA,South Dakota,Roberts,,South Dakota,Roberts,,USA.42.54_1
USA,South Dakota,Sanborn,,South Dakota,Sanborn,,USA.42.55_1
USA,South Dakota,Spink,,South Dakota,Spink,,USA.42.57_1
USA,South Dakota,Stanley,,South Dakota,Stanley,,USA.42.58_1
USA,South Dakota,Sully,,South Dakota,Sully,,USA.42.59_1
USA,South Dakota,Todd,,South Dakota,Todd,,USA.42.60_1
USA,South Dakota,Tripp,,South Dakota,Tripp,,USA.42.61_1
USA,South Dakota,Turner,,South Dakota,Turner,,USA.42.62_1
USA,South Dakota,Union,,South Dakota,Union,,USA.42.63_1
USA,South Dakota,Walworth,,South Dakota,Walworth,,USA.42.64_1
USA,South Dakota,Yankton,,South Dakota,Yankton,,USA.42.65_1
USA,South Dakota,Ziebach,,South Dakota,Ziebach,,USA.42.66_1
USA,Tennessee,Anderson,,Tennessee,Anderson,,USA.43.1_1
USA,Tennessee,Bedford,,Tennessee,Bedford,,USA.43.2_1
USA,Tennessee,Benton,,Tennessee,Benton,,USA.43.3_1
USA,Tennessee,Bledsoe,,Tennessee,Bledsoe,,USA.43.4_1
USA,Tennessee,Blount,,Tennessee,Blount,,USA.43.5_1
USA,Tennessee,Bradley,,Tennessee,Bradley,,USA.43.6_1
USA,Tennessee,Campbell,,Tennessee,Campbell,,USA.43.7_1
USA,Tennessee,Cannon,,Tennessee,Cannon,,USA.43.8_1
USA,Tennessee,Carroll,,Tennessee,Carroll,,USA.43.9_1
USA,Tennessee,Carter,,Tennessee,Carter,,USA.43.10_1
USA,Tennessee,Cheatham,,Tennessee,Cheatham,,USA.43.11_1
USA,Tennessee,Chester,,Tennessee,Chester,,USA.43.12_1
USA,Tennessee,Claiborne,,Tennessee,Claiborne,,USA.43.13_1
USA,Tennessee,Clay,,Tennessee,Clay,,USA.43.14_1
USA,Tennessee,Cocke,,Tennessee,Cocke,,USA.43.15_1
USA,Tennessee,Coffee,,Tennessee,Coffee,,USA.43.16_1
USA,Tennessee,Crockett,,Tennessee,Crockett,,USA.43.17_1
USA,Tennessee,Cumberland,,Tennessee,Cumberland,,USA.43.18_1
USA,Tennessee,Davidson,,Tennessee,Davidson,,USA.43.19_1
USA,Tennessee,DeKalb,,Tennessee,DeKalb,,USA.43.21_1
USA,Tennessee,Decatur,,Tennessee,Decatur,,USA.43.20_1
USA,Tennessee,Dickson,,Tennessee,Dickson,,USA.43.22_1
USA,Tennessee,Dyer,,Tennessee,Dyer,,USA.43.23_1
USA,Tennessee,Fayette,,Tennessee,Fayette,,USA.43.24_1
USA,Tennessee,Fentress,,Tennessee,Fentress,,USA.43.25_1
USA,Tennessee,Franklin,,Tennessee,Franklin,,USA.43.26_1
USA,Tennessee,Gibson,,Tennessee,Gibson,,USA.43.27_1
USA,Tennessee,Giles,,Tennessee,Giles,,USA.43.28_1
USA,Tennessee,Grainger,,Tennessee,Grainger,,USA.43.29_1
USA,Tennessee,Greene,,Tennessee,Greene,,USA.43.30_1
USA,Tennessee,Grundy,,Tennessee,Grundy,,USA.43.31_1
USA,Tennessee,Hamblen,,Tennessee,Hamblen,,USA.43.32_1
USA,Tennessee,Hamilton,,Tennessee,Hamilton,,USA.43.33_1
USA,Tennessee,Hancock,,Tennessee,Hancock,,USA.43.34_1
USA,Tennessee,Hardeman,,Tennessee,Hardeman,,USA.43.35_1
USA,Tennessee,Hardin,,Tennessee,Hardin,,USA.43.36_1
USA,Tennessee,Hawkins,,Tennessee,Hawkins,,USA.43.37_1
USA,Tennessee,Haywood,,Tennessee,Haywood,,USA.43.38_1
USA,Tennessee,Henderson,,Tennessee,Henderson,,USA.43.39_1
USA,Tennessee,Henry,,Tennessee,Henry,,USA.43.40_1
USA,Tennessee,Hickman,,Tennessee,Hickman,,USA.43.41_1
USA,Tennessee,Houston,,Tennessee,Houston,,USA.43.42_1
USA,Tennessee,Humphreys,,Tennessee,Humphreys,,USA.43.43_1
USA,Tennessee,Jackson,,Tennessee,Jackson,,USA.43.44_1
USA,Tennessee,Jefferson,,Tennessee,Jefferson,,USA.43.45_1
USA,Tennessee,Johnson,,Tennessee,Johnson,,USA.43.46_1
USA,Tennessee,Knox,,Tennessee,Knox,,USA.43.47_1
USA,Tennessee,Lake,,Tennessee,Lake,,USA.43.48_1
USA,Tennessee,Lauderdale,,Tennessee,Lauderdale,,USA.43.49_1
USA,Tennessee,Lawrence,,Tennessee,Lawrence,,USA.43.50_1
USA,Tennessee,Lewis,,Tennessee,Lewis,,USA.43.51_1
USA,Tennessee,Lincoln,,Tennessee,Lincoln,,USA.43.52_1
USA,Tennessee,Loudon,,Tennessee,Loudon,,USA.43.53_1
USA,Tennessee,Macon,,Tennessee,Macon,,USA.43.54_1
USA,Tennessee,Madison,,Tennessee,Madison,,USA.43.55_1
USA,Tennessee,Marion,,Tennessee,Marion,,USA.43.56_1
USA,Tennessee,Marshall,,Tennessee,Marshall,,USA.43.57_1
USA,Tennessee,Maury,,Tennessee,Maury,,USA.43.58_1
USA,Tennessee,McMinn,,Tennessee,McMinn,,USA.43.59_1
USA,Tennessee,McNairy,,Tennessee,McNairy,,USA.43.60_1
USA,Tennessee,Meigs,,Tennessee,Meigs,,USA.43.61_1
USA,Tennessee,Monroe,,Tennessee,Monroe,,USA.43.62_1
USA,Tennessee,Montgomery,,Tennessee,Montgomery,,USA.43.63_1
USA,Tennessee,Moore,,Tennessee,Moore,,USA.43.64_1
USA,Tennessee,Morgan,,Tennessee,Morgan,,USA.43.65_1
USA,Tennessee,Obion,,Tennessee,Obion,,USA.43.66_1
USA,Tennessee,Overton,,Tennessee,Overton,,USA.43.67_1
USA,Tennessee,Perry,,Tennessee,Perry,,USA.43.68_1
USA,Tennessee,Pickett,,Tennessee,Pickett,,USA.43.69_1
USA,Tennessee,Polk,,Tennessee,Polk,,USA.43.70_1
USA,Tennessee,Putnam,,Tennessee,Putnam,,USA.43.71_1
USA,Tennessee,Rhea,,Tennessee,Rhea,,USA.43.72_1
USA,Tennessee,Roane,,Tennessee,Roane,,USA.43.73_1
USA,Tennessee,Robertson,,Tennessee,Robertson,,USA.43.74_1
USA,Tennessee,Rutherford,,Tennessee,Rutherford,,USA.43.75_1
USA,Tennessee,Scott,,Tennessee,Scott,,USA.43.76_1
USA,Tennessee,Sequatchie,,Tennessee,Sequatchie,,USA.43.77_1
USA,Tennessee,Sevier,,Tennessee,Sevier,,USA.43.78_1
